1403636583363555328,0.01000,-0.00106,0.12983,-0.01230,0.80216,0.01961,0.59665,0.00391,-0.01765,-0.59524,
1403636583463555584,0.00817,-0.00420,0.06658,-0.01554,0.80541,0.02348,0.59205,-0.01755,-0.01521,-0.67871,
1403636583563555584,0.00515,-0.00808,-0.00218,-0.01577,0.80975,0.02695,0.58594,-0.01985,-0.02286,-0.70253,
1403636583663555328,0.00226,-0.01027,-0.07316,-0.01619,0.81779,0.02768,0.57462,-0.04472,0.00616,-0.68991,
1403636583763555584,-0.00216,-0.01046,-0.13738,-0.02319,0.83043,0.02440,0.55611,-0.05114,-0.00263,-0.58719,
1403636583863555328,-0.00632,-0.01015,-0.19050,-0.02479,0.84029,0.02283,0.54109,-0.05299,-0.00470,-0.47014,
1403636583963555584,-0.01083,-0.00949,-0.22972,-0.02190,0.84460,0.02893,0.53416,-0.05647,0.01343,-0.28468,
1403636584063555584,-0.01556,-0.00690,-0.24507,-0.02607,0.84508,0.03515,0.53284,-0.03055,0.02912,-0.02625,
1403636584163555328,-0.01541,-0.00462,-0.23141,-0.03053,0.84498,0.03843,0.53254,0.02863,0.01892,0.27796,
1403636584263555584,-0.01181,-0.00317,-0.19116,-0.03123,0.84398,0.03982,0.53398,0.04766,0.01647,0.49953,
1403636584363555328,-0.00550,-0.00203,-0.13475,-0.02961,0.84182,0.04068,0.53742,0.08602,-0.00430,0.63823,
1403636584463555584,0.00366,-0.00284,-0.06697,-0.02085,0.83881,0.04158,0.54243,0.09614,-0.00889,0.70988,
1403636584563555584,0.01264,-0.00284,0.00598,-0.01865,0.83228,0.03946,0.55263,0.09223,-0.00001,0.74360,
1403636584663555328,0.02072,-0.00256,0.07946,-0.01569,0.82179,0.03361,0.56859,0.06056,0.00313,0.71096,
1403636584763555584,0.02435,-0.00231,0.14536,-0.01161,0.80987,0.02838,0.58581,0.02216,0.00412,0.60635,
1403636584863555328,0.02413,-0.00165,0.19808,-0.01181,0.80107,0.02435,0.59796,-0.01674,0.01583,0.43108,
1403636584963555584,0.02204,-0.00055,0.22769,-0.01497,0.79694,0.02018,0.60353,-0.00709,0.00770,0.14995,
1403636585063555584,0.02289,0.00003,0.22758,-0.01385,0.79832,0.01628,0.60186,0.00589,-0.00009,-0.14590,
1403636585163555328,0.02406,-0.00170,0.20218,-0.01271,0.80147,0.01431,0.59773,0.01596,-0.01615,-0.37765,
1403636585263555584,0.02598,-0.00529,0.15760,-0.00585,0.80526,0.01431,0.59273,0.02233,-0.03800,-0.50324,
1403636585363555328,0.02735,-0.01068,0.10539,0.00120,0.80859,0.01867,0.58808,0.00612,-0.04260,-0.54908,
1403636585463555584,0.02682,-0.01418,0.05136,0.00120,0.81328,0.02409,0.58138,-0.04082,-0.02548,-0.53805,
1403636585563555584,0.01983,-0.01675,0.00077,-0.00457,0.81955,0.03145,0.57213,-0.10880,-0.02231,-0.45908,
1403636585663555328,0.00775,-0.01783,-0.03884,-0.01635,0.82681,0.03777,0.56098,-0.13557,-0.00911,-0.31081,
1403636585763555584,-0.00519,-0.01832,-0.06317,-0.02795,0.83523,0.03988,0.54774,-0.11786,-0.00554,-0.16212,
1403636585863555328,-0.01717,-0.01818,-0.07342,-0.03862,0.84456,0.03927,0.53262,-0.10734,-0.00137,-0.04159,
1403636585963555584,-0.02665,-0.01839,-0.07389,-0.04311,0.85524,0.03730,0.51508,-0.07246,-0.01058,0.00623,
1403636586063555584,-0.03327,-0.01905,-0.07214,-0.03574,0.86811,0.03053,0.49413,-0.05395,-0.00815,0.03011,
1403636586163555328,-0.03995,-0.01739,-0.06791,-0.02783,0.87844,0.02167,0.47654,-0.06374,0.03368,0.05506,
1403636586263555584,-0.04849,-0.01400,-0.06325,-0.02685,0.88713,0.01776,0.46040,-0.08859,0.02129,0.03937,
1403636586363555328,-0.05824,-0.01286,-0.06008,-0.02756,0.89651,0.01387,0.44195,-0.10838,-0.00419,0.02344,
1403636586463555584,-0.07022,-0.01442,-0.05824,-0.02824,0.90532,0.01214,0.42361,-0.11622,-0.03229,0.02381,
1403636586563555584,-0.07987,-0.01953,-0.05540,-0.02843,0.91165,0.01514,0.40971,-0.07285,-0.06593,0.04038,
1403636586663555328,-0.08297,-0.02786,-0.05025,-0.02998,0.91350,0.01635,0.40541,-0.00421,-0.09819,0.05152,
1403636586763555584,-0.08048,-0.03683,-0.04648,-0.03407,0.91087,0.01771,0.41090,0.03849,-0.08276,0.02590,
1403636586863555328,-0.07514,-0.04476,-0.04541,-0.03698,0.90751,0.02019,0.41792,0.04352,-0.04606,-0.00735,
1403636586963555584,-0.06994,-0.04716,-0.04633,-0.03891,0.90524,0.02522,0.42237,0.05320,-0.01628,-0.00525,
1403636587063555584,-0.06383,-0.04819,-0.04653,-0.04015,0.90490,0.03117,0.42257,0.05576,-0.01533,0.00314,
1403636587163555328,-0.05763,-0.05162,-0.04653,-0.03956,0.90689,0.03547,0.41799,0.06402,-0.05924,-0.00416,
1403636587263555584,-0.05027,-0.06054,-0.04757,-0.04039,0.90796,0.03588,0.41555,0.07857,-0.12092,-0.00988,
1403636587363555328,-0.04100,-0.07680,-0.04867,-0.04026,0.90871,0.03356,0.41413,0.09954,-0.19377,-0.00576,
1403636587463555584,-0.03132,-0.09945,-0.04998,-0.04071,0.90963,0.02989,0.41234,0.09378,-0.26043,-0.00672,
1403636587563555584,-0.02215,-0.12891,-0.05085,-0.04174,0.91045,0.02573,0.41070,0.09174,-0.32605,-0.00154,
1403636587663555328,-0.01233,-0.16341,-0.05040,-0.04094,0.90950,0.02012,0.41320,0.10510,-0.36459,0.01281,
1403636587763555584,-0.00195,-0.19979,-0.04867,-0.03918,0.90669,0.01208,0.41979,0.10039,-0.37226,0.01638,
1403636587863555328,0.00758,-0.23671,-0.04855,-0.03596,0.90527,0.00448,0.42328,0.08167,-0.36032,-0.01906,
1403636587963555584,0.01470,-0.27163,-0.05203,-0.03056,0.90749,-0.00170,0.41896,0.05638,-0.33541,-0.04314,
1403636588063555584,0.01986,-0.30205,-0.05714,-0.02375,0.91184,-0.00840,0.40977,0.04613,-0.26640,-0.05481,
1403636588163555328,0.02413,-0.32511,-0.06266,-0.02257,0.91401,-0.00985,0.40494,0.03686,-0.20104,-0.04969,
1403636588263555584,0.02776,-0.34116,-0.06735,-0.02399,0.91381,-0.00927,0.40533,0.02549,-0.11021,-0.03799,
1403636588363555328,0.02954,-0.34841,-0.07035,-0.02756,0.91232,-0.00880,0.40845,0.00077,-0.02708,-0.02150,
1403636588463555584,0.02849,-0.34758,-0.07188,-0.02943,0.91148,-0.01006,0.41017,-0.02554,0.04409,-0.00303,
1403636588563555584,0.02501,-0.33864,-0.06985,-0.02611,0.91173,-0.01010,0.40983,-0.04359,0.12998,0.03837,
1403636588663555328,0.01935,-0.32127,-0.06564,-0.02714,0.91139,-0.00918,0.41055,-0.07224,0.20961,0.03497,
1403636588763555584,0.01098,-0.29709,-0.06377,-0.03059,0.91215,-0.00580,0.40866,-0.08971,0.26866,0.00966,
1403636588863555328,0.00231,-0.26698,-0.06318,-0.03373,0.91307,-0.00235,0.40640,-0.09097,0.34292,0.01064,
1403636588963555584,-0.00748,-0.23032,-0.06085,-0.03780,0.91261,0.00182,0.40707,-0.10384,0.38903,0.03738,
1403636589063555584,-0.01892,-0.18962,-0.05583,-0.04186,0.91066,0.00737,0.41097,-0.11921,0.41751,0.05622,
1403636589163555328,-0.03036,-0.14662,-0.04899,-0.04519,0.90839,0.01313,0.41547,-0.11380,0.44282,0.06700,
1403636589263555584,-0.04184,-0.10088,-0.04254,-0.04787,0.90781,0.01727,0.41629,-0.11802,0.46263,0.04927,
1403636589363555328,-0.05380,-0.05284,-0.03926,-0.05014,0.90907,0.02323,0.41297,-0.11523,0.47463,0.01816,
1403636589463555584,-0.06538,-0.00487,-0.03751,-0.05043,0.90979,0.02887,0.41098,-0.11387,0.47194,0.01086,
1403636589563555584,-0.07701,0.04206,-0.03664,-0.05269,0.90869,0.03147,0.41293,-0.11971,0.47250,-0.00047,
1403636589663555328,-0.08851,0.08951,-0.03664,-0.05383,0.90741,0.03490,0.41533,-0.11795,0.46208,-0.00423,
1403636589763555584,-0.09962,0.13403,-0.03774,-0.05741,0.90700,0.03880,0.41539,-0.11138,0.44034,-0.02747,
1403636589863555328,-0.10956,0.17456,-0.04134,-0.06245,0.90871,0.04530,0.41024,-0.09329,0.37459,-0.03842,
1403636589963555584,-0.11767,0.20831,-0.04555,-0.06931,0.91019,0.05120,0.40514,-0.07747,0.31770,-0.03767,
1403636590063555584,-0.12455,0.23562,-0.04680,-0.07569,0.90839,0.05606,0.40737,-0.05523,0.22662,0.00537,
1403636590163555328,-0.12887,0.25225,-0.04558,-0.08101,0.90503,0.05948,0.41330,-0.03316,0.10956,0.01761,
1403636590263555584,-0.13152,0.25560,-0.04334,-0.08182,0.90365,0.06162,0.41584,-0.02091,-0.02311,0.01991,
1403636590363555328,-0.13233,0.24617,-0.04124,-0.07856,0.90467,0.06147,0.41428,-0.00350,-0.14833,0.02058,
1403636590463555584,-0.13143,0.22477,-0.03891,-0.07295,0.90530,0.05869,0.41433,0.01733,-0.26513,0.03390,
1403636590563555584,-0.12897,0.19367,-0.03538,-0.06658,0.90455,0.05588,0.41740,0.03496,-0.34398,0.03877,
1403636590663555328,-0.12461,0.15572,-0.03267,-0.06196,0.90388,0.05251,0.42001,0.05600,-0.39400,0.01809,
1403636590763555584,-0.11784,0.11374,-0.03249,-0.05835,0.90507,0.04776,0.41853,0.07883,-0.42461,-0.01203,
1403636590863555328,-0.10884,0.06952,-0.03538,-0.05865,0.90770,0.04341,0.41322,0.09765,-0.45618,-0.03215,
1403636590963555584,-0.09828,0.02247,-0.03874,-0.05704,0.90953,0.04055,0.40971,0.10775,-0.47179,-0.03594,
1403636591063555584,-0.08659,-0.02330,-0.04219,-0.05828,0.90917,0.03994,0.41039,0.11825,-0.44681,-0.03137,
1403636591163555328,-0.07441,-0.06664,-0.04483,-0.06052,0.90897,0.03823,0.41067,0.11769,-0.41539,-0.02593,
1403636591263555584,-0.06282,-0.10587,-0.04855,-0.06032,0.90994,0.03575,0.40877,0.10564,-0.36592,-0.04871,
1403636591363555328,-0.05599,-0.13554,-0.05485,-0.05671,0.91140,0.03000,0.40648,0.08281,-0.28165,-0.06796,
1403636591463555584,-0.04777,-0.15867,-0.06316,-0.05558,0.91186,0.02576,0.40590,0.08748,-0.19978,-0.08800,
1403636591563555584,-0.03861,-0.17620,-0.07199,-0.04939,0.91024,0.02021,0.41063,0.09887,-0.15999,-0.08565,
1403636591663555328,-0.02845,-0.18812,-0.07976,-0.03899,0.90411,0.00983,0.42541,0.09073,-0.09132,-0.06427,
1403636591763555584,-0.02012,-0.19314,-0.08350,-0.02990,0.89508,0.00412,0.44489,0.08377,-0.05808,-0.01321,
1403636591863555328,-0.01217,-0.19818,-0.08335,-0.02200,0.88626,-0.00303,0.46266,0.07971,-0.05149,0.00533,
1403636591963555584,-0.00366,-0.20359,-0.08312,-0.01791,0.88364,-0.01230,0.46766,0.09942,-0.06418,-0.00514,
1403636592063555584,0.01035,-0.21399,-0.08519,-0.01338,0.88694,-0.02470,0.46103,0.17669,-0.10427,-0.01782,
1403636592163555328,0.02962,-0.22531,-0.08743,-0.00922,0.89036,-0.03642,0.45371,0.22263,-0.11126,-0.02895,
1403636592263555584,0.05266,-0.23577,-0.08982,-0.00631,0.89448,-0.04244,0.44505,0.25405,-0.07766,-0.02124,
1403636592363555328,0.07971,-0.24042,-0.09135,-0.00915,0.89785,-0.04388,0.43802,0.29334,-0.00241,-0.01505,
1403636592363555328,0.08026,-0.23838,-0.09205,-0.00938,0.89787,-0.04341,0.43802,0.29334,-0.00210,-0.01505,
1403636592463555584,0.11128,-0.23395,-0.09187,-0.01654,0.89938,-0.03777,0.43522,0.32275,0.09930,0.00975,
1403636592563555584,0.14328,-0.21971,-0.09112,-0.02493,0.89637,-0.02535,0.44189,0.31849,0.20321,0.00899,
1403636592663555328,0.17388,-0.19536,-0.09060,-0.03290,0.89226,-0.00767,0.45026,0.28659,0.29212,-0.00558,
1403636592763555584,0.19939,-0.16173,-0.09154,-0.04378,0.89038,0.01175,0.45295,0.21139,0.39809,-0.00701,
1403636592863555328,0.21494,-0.11710,-0.09293,-0.06253,0.89018,0.03311,0.45008,0.08375,0.50295,-0.02854,
1403636592963555584,0.21652,-0.06411,-0.09547,-0.08134,0.89081,0.05546,0.44358,-0.07001,0.56560,-0.01937,
1403636593063555584,0.20150,-0.00592,-0.09645,-0.09942,0.89063,0.07820,0.43678,-0.22436,0.58936,-0.00072,
1403636593163555328,0.17098,0.05229,-0.09493,-0.11595,0.88877,0.09942,0.43215,-0.37171,0.56662,0.02147,
1403636593263555584,0.12907,0.10569,-0.09128,-0.13529,0.88640,0.11153,0.42844,-0.47443,0.47842,0.03100,
1403636593363555328,0.08008,0.14409,-0.08713,-0.14370,0.88668,0.11850,0.42321,-0.51144,0.30974,0.01089,
1403636593463555584,0.02972,0.16664,-0.08787,-0.14364,0.88791,0.12146,0.41980,-0.51564,0.10937,-0.01904,
1403636593563555584,-0.02125,0.17070,-0.09150,-0.13858,0.89089,0.11479,0.41705,-0.48900,-0.05059,-0.04958,
1403636593663555328,-0.06822,0.15768,-0.09801,-0.13288,0.89650,0.09957,0.41075,-0.44640,-0.21561,-0.06787,
1403636593763555584,-0.10923,0.12927,-0.10479,-0.12011,0.90311,0.07625,0.40516,-0.38111,-0.36885,-0.06041,
1403636593863555328,-0.14273,0.08666,-0.10971,-0.10074,0.90630,0.04405,0.40809,-0.29324,-0.48109,-0.02711,
1403636593963555584,-0.16689,0.03478,-0.11103,-0.07754,0.90470,0.00859,0.41885,-0.19451,-0.54933,0.00596,
1403636594063555584,-0.17944,-0.02175,-0.10932,-0.05174,0.90169,-0.02487,0.42856,-0.06309,-0.57778,0.02022,
1403636594163555328,-0.17653,-0.07816,-0.10796,-0.03023,0.90032,-0.05508,0.43066,0.10752,-0.57517,-0.00342,
1403636594263555584,-0.15802,-0.13533,-0.10970,-0.01206,0.90021,-0.07560,0.42867,0.27709,-0.56154,-0.02418,
1403636594363555328,-0.12283,-0.18896,-0.11188,0.00356,0.89960,-0.08589,0.42817,0.42503,-0.52483,-0.02098,
1403636594463555584,-0.07425,-0.23591,-0.11384,0.01560,0.89628,-0.08777,0.43443,0.52711,-0.44511,-0.01398,
1403636594563555584,-0.02041,-0.27259,-0.11513,0.01935,0.89112,-0.08684,0.44496,0.55519,-0.27562,-0.01552,
1403636594663555328,0.03128,-0.28893,-0.11560,0.01648,0.88731,-0.08682,0.45263,0.49956,-0.03935,-0.01265,
1403636594763555584,0.07662,-0.27971,-0.11682,0.01018,0.88584,-0.07921,0.45707,0.41706,0.21816,-0.03217,
1403636594863555328,0.11395,-0.24367,-0.12102,-0.00190,0.88507,-0.06004,0.46156,0.32355,0.48071,-0.03721,
1403636594963555584,0.13879,-0.18464,-0.12461,-0.01706,0.88407,-0.03026,0.46607,0.16661,0.69150,-0.02987,
1403636595063555584,0.14718,-0.10956,-0.12724,-0.04087,0.88340,0.00506,0.46681,0.00267,0.79684,-0.03309,
1403636595163555328,0.14156,-0.03051,-0.13061,-0.06503,0.88397,0.03809,0.46143,-0.12429,0.76872,-0.03274,
1403636595263555584,0.12305,0.04040,-0.13310,-0.08921,0.88392,0.06544,0.45436,-0.23829,0.62486,-0.02971,
1403636595363555328,0.09455,0.09088,-0.13525,-0.10591,0.88331,0.08698,0.44831,-0.31628,0.38736,-0.01651,
1403636595463555584,0.06207,0.11656,-0.13568,-0.11420,0.88307,0.09755,0.44456,-0.33392,0.10477,-0.00972,
1403636595563555584,0.02698,0.11384,-0.13535,-0.11661,0.88449,0.10169,0.44016,-0.32432,-0.17065,-0.01406,
1403636595663555328,-0.00410,0.08601,-0.13739,-0.11196,0.88707,0.10001,0.43655,-0.29379,-0.39935,-0.02973,
1403636595763555584,-0.03088,0.03752,-0.14133,-0.09806,0.88987,0.08941,0.43649,-0.25366,-0.56439,-0.04784,
1403636595863555328,-0.05363,-0.02198,-0.14680,-0.07536,0.89247,0.06982,0.43925,-0.23082,-0.61653,-0.05758,
1403636595963555584,-0.07725,-0.08291,-0.15029,-0.05519,0.89534,0.04648,0.43949,-0.24715,-0.56959,-0.04105,
1403636596063555584,-0.10411,-0.13194,-0.15422,-0.03520,0.89893,0.02180,0.43614,-0.30663,-0.40584,-0.02444,
1403636596163555328,-0.13379,-0.15711,-0.15629,-0.02276,0.90108,0.00116,0.43306,-0.33218,-0.13672,0.01653,
1403636596263555584,-0.16748,-0.15481,-0.15281,-0.02016,0.90061,-0.01022,0.43404,-0.36492,0.14342,0.07791,
1403636596363555328,-0.20703,-0.13201,-0.14164,-0.02073,0.89887,-0.01545,0.43745,-0.42696,0.30187,0.13106,
1403636596463555584,-0.25078,-0.09936,-0.12772,-0.01931,0.89633,-0.01295,0.44278,-0.42661,0.34256,0.12613,
1403636596563555584,-0.28939,-0.06656,-0.11621,-0.01858,0.89409,-0.00606,0.44745,-0.34026,0.30995,0.09305,
1403636596663555328,-0.31723,-0.03919,-0.10906,-0.01764,0.89462,-0.00355,0.44646,-0.20400,0.23063,0.04479,
1403636596763555584,-0.32882,-0.02208,-0.10660,-0.01749,0.89514,0.00058,0.44544,-0.00249,0.10658,0.00257,
1403636596863555328,-0.31796,-0.01728,-0.10779,-0.01488,0.89261,0.00496,0.45055,0.23521,-0.00585,-0.01724,
1403636596963555584,-0.28378,-0.02121,-0.11082,-0.01031,0.89123,0.00830,0.45336,0.44791,-0.07628,-0.03161,
1403636597063555584,-0.23161,-0.02994,-0.11515,-0.00805,0.89476,0.00918,0.44637,0.58592,-0.10698,-0.05378,
1403636597163555328,-0.16845,-0.03952,-0.11909,-0.01289,0.89959,0.01494,0.43629,0.66914,-0.09934,-0.01589,
1403636597263555584,-0.09867,-0.04847,-0.11733,-0.02055,0.90088,0.02682,0.43274,0.70961,-0.07096,0.04448,
1403636597363555328,-0.02716,-0.05266,-0.11297,-0.02931,0.89867,0.04129,0.43570,0.71018,-0.01461,0.04698,
1403636597363555328,-0.02763,-0.05076,-0.11240,-0.02910,0.89869,0.04086,0.43571,0.71016,-0.01528,0.04698,
1403636597463555584,0.03912,-0.04861,-0.10897,-0.03683,0.89581,0.05779,0.43912,0.61157,0.05247,0.02629,
1403636597563555584,0.09172,-0.03761,-0.10855,-0.04901,0.89193,0.07635,0.44298,0.41852,0.14736,-0.00574,
1403636597663555328,0.12112,-0.01800,-0.11088,-0.06800,0.88608,0.09217,0.44915,0.15912,0.22721,-0.03014,
1403636597763555584,0.12417,-0.00130,-0.11490,-0.08352,0.87992,0.10593,0.45557,-0.08792,0.24275,-0.02223,
1403636597863555328,0.10453,0.02018,-0.11631,-0.09069,0.87490,0.11726,0.46105,-0.27435,0.17491,-0.01808,
1403636597963555584,0.06946,0.03384,-0.11818,-0.09185,0.87279,0.12812,0.46194,-0.39624,0.09372,-0.02697,
1403636598063555584,0.02547,0.03950,-0.12159,-0.09094,0.87496,0.13319,0.45654,-0.45826,0.02129,-0.05749,
1403636598163555328,-0.02047,0.03770,-0.12832,-0.08931,0.88140,0.13291,0.44440,-0.43467,-0.05965,-0.08960,
1403636598263555584,-0.05929,0.02875,-0.13924,-0.08204,0.89038,0.13258,0.42769,-0.31503,-0.10362,-0.13575,
1403636598363555328,-0.08153,0.01699,-0.15256,-0.07331,0.89617,0.13104,0.41753,-0.11963,-0.12268,-0.14349,
1403636598463555584,-0.08303,0.00936,-0.16733,-0.06616,0.89754,0.12936,0.41630,0.08956,-0.10959,-0.15138,
1403636598563555584,-0.06345,0.00047,-0.18123,-0.06780,0.89390,0.13064,0.42341,0.27136,-0.07519,-0.13262,
1403636598663555328,-0.03108,-0.00573,-0.19409,-0.07591,0.88638,0.13411,0.43655,0.36336,-0.04997,-0.13864,
1403636598763555584,0.00553,-0.00909,-0.21064,-0.08848,0.87561,0.13963,0.45385,0.36174,-0.02748,-0.18912,
1403636598863555328,0.03992,-0.01191,-0.23163,-0.09973,0.86352,0.14164,0.47363,0.32202,-0.02819,-0.23072,
1403636598963555584,0.07019,-0.01471,-0.25540,-0.10315,0.85369,0.14025,0.49082,0.26654,-0.02397,-0.24071,
1403636599063555584,0.09368,-0.01632,-0.27713,-0.10780,0.84512,0.13995,0.50454,0.19796,-0.00141,-0.18423,
1403636599163555328,0.11043,-0.01667,-0.29174,-0.11982,0.83276,0.13922,0.52228,0.15295,-0.00035,-0.10643,
1403636599263555584,0.12551,-0.01617,-0.30077,-0.12495,0.81541,0.13532,0.54880,0.13728,0.00832,-0.08062,
1403636599363555328,0.13813,-0.01549,-0.30915,-0.12804,0.80274,0.12998,0.56773,0.11537,0.00357,-0.09106,
1403636599463555584,0.14811,-0.01502,-0.31898,-0.12187,0.79870,0.12802,0.57519,0.08582,0.00221,-0.09421,
1403636599563555584,0.15455,-0.01483,-0.32817,-0.11681,0.80254,0.12085,0.57244,0.04450,-0.00378,-0.08850,
1403636599663555328,0.15740,-0.01567,-0.33700,-0.11314,0.80657,0.11798,0.56809,0.01407,-0.01327,-0.08544,
1403636599763555584,0.15797,-0.01762,-0.34028,-0.11493,0.80042,0.11743,0.57648,0.00191,-0.02226,0.00421,
1403636599863555328,0.15781,-0.01929,-0.34055,-0.11687,0.79212,0.11511,0.58791,-0.02064,-0.01300,-0.00943,
1403636599963555584,0.15738,-0.02060,-0.34140,-0.11851,0.79173,0.11228,0.58866,0.00375,-0.00932,-0.01250,
1403636600063555584,0.15765,-0.02203,-0.34303,-0.12059,0.79220,0.10964,0.58809,0.00751,-0.01895,-0.02863,
1403636600163555328,0.15741,-0.02337,-0.34298,-0.12172,0.78999,0.10890,0.59097,0.00271,0.00515,0.00212,
1403636600263555584,0.15732,-0.02294,-0.34306,-0.12313,0.79022,0.10806,0.59052,-0.00334,-0.00081,0.00253,
1403636600363555328,0.15701,-0.02283,-0.34303,-0.12379,0.79025,0.10735,0.59047,-0.00144,0.00060,0.00390,
1403636600463555584,0.15694,-0.02271,-0.34301,-0.12424,0.79029,0.10705,0.59038,-0.00094,-0.00155,0.00235,
1403636600563555584,0.15702,-0.02289,-0.34295,-0.12359,0.79025,0.10741,0.59051,0.00395,-0.00204,0.00386,
1403636600663555328,0.15699,-0.02286,-0.34295,-0.12379,0.79034,0.10704,0.59041,0.00373,-0.00743,0.00201,
1403636600763555584,0.15699,-0.02281,-0.34294,-0.12397,0.79038,0.10688,0.59034,0.00176,-0.00575,0.00259,
1403636600863555328,0.15695,-0.02284,-0.34294,-0.12381,0.79046,0.10684,0.59028,0.00226,-0.00191,0.00127,
1403636600963555584,0.15696,-0.02284,-0.34293,-0.12376,0.79049,0.10675,0.59026,0.00034,-0.00335,0.00262,
1403636601063555584,0.15696,-0.02286,-0.34292,-0.12366,0.79053,0.10674,0.59023,0.00073,-0.00018,0.00129,
1403636601163555328,0.15695,-0.02290,-0.34291,-0.12354,0.79057,0.10673,0.59021,-0.00048,-0.00066,0.00096,
1403636601263555584,0.15695,-0.02290,-0.34291,-0.12353,0.79060,0.10668,0.59018,-0.00038,-0.00107,0.00097,
1403636601363555328,0.15695,-0.02294,-0.34291,-0.12336,0.79061,0.10670,0.59019,0.00022,0.00152,0.00085,
1403636601463555584,0.15695,-0.02295,-0.34293,-0.12334,0.79063,0.10666,0.59018,-0.00018,-0.00027,0.00121,
1403636601563555584,0.15695,-0.02300,-0.34294,-0.12326,0.79062,0.10658,0.59023,0.00086,0.00203,0.00087,
1403636601663555328,0.15696,-0.02302,-0.34295,-0.12314,0.79060,0.10663,0.59027,-0.00058,0.00049,0.00128,
1403636601763555584,0.15697,-0.02303,-0.34296,-0.12311,0.79062,0.10664,0.59024,-0.00020,0.00074,-0.00016,
1403636601863555328,0.15699,-0.02304,-0.34297,-0.12310,0.79065,0.10661,0.59022,0.00021,-0.00120,0.00091,
1403636601963555584,0.15696,-0.02305,-0.34296,-0.12298,0.79069,0.10664,0.59018,-0.00102,0.00029,0.00101,
1403636602063555584,0.15694,-0.02310,-0.34295,-0.12286,0.79072,0.10668,0.59015,0.00103,0.00073,0.00012,
1403636602163555328,0.15694,-0.02309,-0.34295,-0.12279,0.79073,0.10668,0.59016,0.00102,0.00039,0.00108,
1403636602263555584,0.15693,-0.02311,-0.34294,-0.12267,0.79074,0.10669,0.59017,0.00084,0.00020,0.00120,
1403636602363555328,0.15694,-0.02311,-0.34294,-0.12273,0.79076,0.10663,0.59014,0.00182,-0.00049,0.00093,
1403636602363555328,0.15787,-0.02490,-0.34220,-0.12217,0.79086,0.10566,0.59030,0.00192,-0.00157,0.00267,
